STATUS;ORBITAL_PERIOD_DAYS;TRANSIT_DURATION_HOURS;TRANSIT_DEPTH_PPM;PLANET_RADIUS_REARTH;PLANET_INSOLATION_EFLUX;PLANET_EQ_TEMP_K;STELLAR_TEFF_K;STELLAR_LOGG_CMS2;STELLAR_RADIUS_RSUN
PC;6.4311106;2.385;5930.0;11.4436;202.251;1050.0;6741.0;4.27;1.45
PC;5.6984189;4.475;4031.0;10.8479;1406.27;1706.0;7528.0;4.2;1.74
PC;3.5037708;2.716;6140.0;13.0482;608.189;1383.0;6107.0;4.19;1.42
PC;4.3930669;2.33;11110.0;14.0261;275.326;1134.0;6328.0;4.3;1.32
PC;7.5002702;2.487;8750.0;11.2467;72.4941;812.0;5644.0;4.32;1.14
KP;2.7817379;2.1508237;12808.3940801;12.6841023;615.4708822;1270.3448387;5600.0;4.4291;1.02095
APC;1.6102435;2.3258711;5442.4785934;16.8320485;3426.3435462;1951.3154178;6080.2;4.15;1.48651
CP;4.2809767;3.145;7520.0;13.0113;445.261;1279.0;5964.0;4.13;1.49
APC;8.4481666;1.255;7405.0;10.2494;22.9265;609.0;5826.1;4.42;1.05
PC;3.4658629;3.301;9580.0;15.0462;1145.52;1620.0;6688.0;4.24;1.49
PC;3.5658043;3.914;10030.0;13.7385;1115.66;1610.0;6214.0;4.23;1.4
PC;2.7431176;3.134;8230.0;;2172.06;1901.0;7143.0;;
PC;3.5775958;2.779;8730.0;15.3215;665.763;1415.0;6355.0;4.12;1.61
PC;2.9922495;1.594;10895.0;20.032;218.392;1070.0;5932.0;4.09;1.55
PC;5.5261155;1.873;7330.0;9.00518;65.4488;792.0;4824.0;4.48;0.84
PC;4.0234634;3.204;7560.0;12.891;832.08;1496.0;6678.0;4.26;1.45
CP;6.8659582;3.455761;334.0145589;2.8144915;531.5209848;1224.6157859;6212.63;4.438;1.5000401
PC;4.3229915;0.875;1980.0;7.54314;50.2356;741.0;6121.0;4.25;1.37
PC;3.251269;2.569;7880.0;;549.047;1348.0;4883.7;;
PC;1.7131374;2.608;3850.0;6.86542;1919.49;1844.0;5843.0;4.39;1.08
PC;8.4516737;3.896;2930.0;8.2562;168.924;1004.0;5782.9;4.11;1.48
PC;5.0648401;3.009;915.0;8.28506;873.95;1514.0;6675.0;3.75;2.62
PC;8.9981735;4.547;6480.0;9.52189;155.205;983.0;5444.0;4.24;1.22
PC;8.4476983;3.79;2000.0;4.97976;189.537;1033.0;5902.0;4.36;1.13
PC;17.6868627;1.379;10310.0;8.80381;2.06218;333.0;4496.0;4.52;0.77
FP;1.4700596;2.18;4760.0;16.1051;2605.29;1990.0;6308.0;3.88;2.12
PC;4.4722598;4.0659641;3606.5417294;9.0734924;917.7199576;1403.7743209;6211.0;4.18;1.4818799
CP;10.3311664;5.626;4577.0;11.9428;253.126;1111.0;5760.0;3.97699;1.73
PC;2.4162514;3.055;2970.0;14.6399;2303.62;1930.0;6688.0;3.95;2.1
PC;0.9828259;1.3869249;1732.3324754;21.8486399;4395.3736341;2076.6757868;4959.0;;5.2980399
PC;3.3138453;3.863;3550.0;8.15594;1568.27;1753.0;6153.0;4.24;1.36
PC;4.0492184;2.659;6560.0;;;;;;
PC;5.545745;2.302;20790.0;15.8197;118.195;918.0;5706.0;4.41;1.05
PC;8.9727235;3.808;10960.0;13.0195;134.631;948.0;5605.0;4.27;1.21
PC;11.2473628;4.113;10340.0;15.7487;119.042;920.0;6141.0;4.14;1.53
FP;3.190373;2.684;42550.0;12.0669;75.4043;820.0;3722.0;4.65;0.6
PC;2.6006996;2.9370342;5706.9248795;8.8613965;1346.9101325;1545.0922159;6673.0;4.47;1.1433901
PC;1.5889429;1.183;22530.0;14.0293;399.352;1245.0;5150.0;4.57;0.8
FP;10.8717;2.943958;14603.37238;9.098964;4.5869403;373.250606;3692.0;4.78092;0.488
PC;27.1358856;4.11505;6405.8040691;10.9270095;70.1883225;738.2202692;6315.0;4.28;1.33332
PC;5.469359;2.119;5940.0;12.6725;278.238;1137.0;7182.0;4.23;1.61
PC;4.4712213;3.771;5140.0;15.8899;5650.08;2415.0;7586.0;4.22;1.71
PC;3.7260939;3.1192423;18231.0352508;13.5887921;428.5861553;1160.4576185;5736.0;4.45;0.9975
PC;5.124162;4.651;6630.0;13.6708;581.326;1367.0;5750.0;4.01;1.65
PC;2.8183053;4.1516796;7916.1131866;;655.1971145;1290.3655018;;;
PC;5.9730504;4.041;8220.0;13.7408;421.342;1262.0;6137.0;4.2;1.41
FP;736.5601487;4.183;3600.0;13.9475;0.0558395;;5895.4;;1.31
PC;19.0286016;3.938;8910.0;8.13514;13.7261;536.0;4733.0;4.5;0.81
FP;0.9855374;1.18;3290.0;10.8393;1493.99;1732.0;6198.4;4.02;1.76
KP;4.3780807;5.3900978;7074.3931388;15.1767346;1103.2707506;1469.9084134;5570.0;4.01069;1.79224
PC;7.6945481;3.436;3510.0;;87.6747;852.0;4875.8;;
PC;2.6375869;4.029;3610.0;16.5853;2389.95;1947.0;6196.0;3.59;2.9
PC;2.7805098;1.547;15800.0;8.80341;48.6261;735.0;3949.0;4.59;0.68
PC;3.6520005;3.638;4590.0;12.1216;1753.41;1802.0;7194.0;4.19;1.69
PC;3.118166;2.285;5150.0;8.60632;273.914;1133.0;5218.8;4.27;1.15
PC;5.1953991;3.032;4920.0;13.6454;343.068;1198.0;6047.0;3.97;1.82
PC;5.1035091;3.7190896;3718.4722724;13.7067;296.8457469;1058.6501351;8086.0;4.1;2.07
PC;4.4644761;1.185;1690.0;8.09695;136.451;;7013.0;;1.7
FP;0.760019;0.638738;1865.5886518;7.2902589;9667.9228084;2529.0245379;5690.2;4.0;1.65999
PC;13.3441946;4.743;3260.0;;58.1944;769.0;4866.9;;
FP;4.728681;4.533;9990.0;8.96336;222.388;1075.0;4425.0;4.57;0.9
FP;2.3992876;2.545;1180.0;4.05839;1543.44;1746.0;6536.0;4.45;1.15
PC;9.6284672;3.554;17990.0;11.9294;66.4905;795.0;5388.3;4.53;0.88
PC;5.3374045;1.849;2780.0;16.5532;104.023;889.0;5064.7;;3.01
PC;8.3548746;3.253;4160.0;10.7025;205.555;1054.0;6643.0;4.16;1.63
PC;4.5425274;2.92;8670.0;11.925;818.029;1489.0;7333.0;4.45;1.28
PC;4.21909;4.9314032;3393.7752478;12.0136223;1222.564355;1508.1261899;5367.0;3.79;2.02385
FP;1.0638184;3.191;3220.0;4.08617;4267.44;2251.0;4963.0;4.63;0.73
PC;7.0465721;2.322;4760.0;;27.9177;640.0;4332.6;;
PC;3.7235407;2.1053503;8088.7861019;18.0478848;2131.4870511;1732.9675246;7492.0;4.29;1.54879
FP;3.0617364;1.947;6620.0;8.08218;583.235;1369.0;6783.0;4.62;0.98
FP;1.2667147;1.712;1870.0;8.31491;3265.32;2105.0;6084.0;4.28965;1.87
PC;7.6778159;3.492;6370.0;17.73;680.523;1422.0;5938.0;4.32;1.19
PC;21.6091483;6.112;320.0;2.134;103.508;888.0;5967.0;4.36;1.15
PC;7.2307407;4.646;7940.0;13.364;1009.89;1570.0;7747.0;4.39;1.43
PC;7.2333744;1.118;10550.0;9.46193;14.6012;544.0;5508.0;4.53;0.89
PC;3.9230475;2.559;4600.0;9.13123;336.151;1192.0;5620.0;4.23;1.28
PC;7.5872202;1.826;4260.0;16.4426;76.4611;823.0;6419.0;3.86;2.21
FP;14.4896397;1.898;40070.0;7.558;1.21746;292.0;3376.0;4.87;0.35
PC;1.8881146;2.761;9030.0;13.7957;2630.38;1995.0;6309.0;4.23;1.42
FP;1.7509117;1.4130673;70067.1013669;16.6835695;46.5314175;666.1259003;3333.0;4.79;0.443812
PC;7.1878971;3.321;11430.0;18.372;287.355;1147.0;5144.9;4.4;0.97
CP;1.7447031;1.066;160.0;0.591815;107.262;896.0;3445.0;4.85243;0.43
CP;1.5229985;1.196;58060.0;8.99483;37.1159;687.0;3237.0;4.87;0.35
PC;3.4321678;5.115;1950.0;9.36413;2393.6;1948.0;6176.0;3.82;2.22
CP;;5.513;10056.0;9.93012;172.857;1010.0;5427.9;4.49;0.91
PC;12.4856615;2.538;67270.0;12.2535;3.28873;375.0;3473.0;4.78;0.45
PC;5.2410982;1.188;5660.0;9.54095;53.3051;752.0;6119.0;4.4;1.12
APC;1.2655205;1.344;6380.0;11.3966;583.776;1369.0;5243.0;4.1;1.41
PC;4.1059615;3.688;5250.0;9.32533;1015.01;1572.0;6524.0;4.32;1.32
PC;2.835273;4.249;3370.0;11.2429;5246.76;2371.0;6996.0;4.1;1.83
PC;3.5164369;3.119;6640.0;22.1885;227.514;1081.0;4395.0;;2.57
PC;3.0978928;1.17;2740.0;;133.067;946.0;5962.0;;
PC;24.3321784;5.219;520.0;2.727569;32.6779;666.0;5450.0;4.40968;1.0083
PC;7.4144849;3.493;392.0;;220.138;1073.0;5450.0;4.40968;
PC;1.8119168;2.618;5510.0;8.20112;2335.94;1936.0;6146.0;4.54;0.96
PC;1.7687528;1.471;4140.0;19.8865;3371.36;2122.0;6176.0;4.12;1.56
PC;1.7125104;3.465;1810.0;9.77984;12427.4;2941.0;7938.0;3.92;2.52
APC;0.8313018;1.181;1770.0;6.57285;1906.13;1840.0;5983.0;4.4;1.1
PC;2.2866856;2.881;3720.0;14.738;5350.8;2382.0;8277.0;3.98;2.41
PC;9.7929019;3.362;6100.0;10.6608;127.221;935.0;6322.0;4.28;1.33
PC;4.1379542;4.739;2610.0;;;;;;
PC;5.2220526;4.243;4850.0;12.0807;896.671;1524.0;6718.0;4.15;1.67
PC;4.728422;1.398;10770.0;13.0542;59.5611;773.0;5655.8;4.29;1.18
PC;5.3763108;2.339;4040.0;9.71605;242.224;1099.0;6543.0;4.2;1.53
CP;1.1979996;0.9682003;1150.3177297;1.2107339;58.2602237;704.6326883;3332.0;4.91528;0.354529
PC;3.4717583;3.494;11480.0;15.0586;1172.33;1630.0;6549.0;4.26;1.43
PC;4.4158835;4.663;3250.0;11.2662;647.404;1405.0;5306.0;3.78;2.03
PC;4.4360402;2.438;7040.0;11.7883;410.649;1254.0;6633.0;4.29;1.39
PC;4.4967355;4.218;6290.0;10.7052;1127.24;1614.0;6534.0;4.2;1.53
PC;1.5300843;3.1055945;4193.6457;;1479.3430207;1581.7468249;5951.0;;
PC;6.9392854;5.859;14590.0;;;;;;
FP;3.251249;2.123;12040.0;19.6899;706.995;1436.0;6951.0;4.18;1.66
PC;5.1873583;5.228;3850.0;12.2426;2667.28;2002.0;7868.0;4.13;1.96
PC;9.4185437;4.259;2670.0;8.08768;223.026;1076.0;6243.0;4.12;1.58
PC;1.895234;0.868;2470.0;;24.4753;619.0;3525.0;;
KP;3.6466612;3.9225178;8994.5736642;13.2844134;999.6687505;1434.1143407;6096.0;4.21513;1.35672
PC;3.0471275;3.2974347;8595.2872607;15.718004;2283.1479477;1763.0038602;6823.0;4.19;1.60466
PC;2.4498012;3.9189168;12322.1183044;;789.7959563;1352.0678187;;;
PC;4.516649;3.654;6110.0;11.1801;509.073;1323.0;5850.0;4.17;1.4
PC;7.3262605;1.786;12150.0;;24.4878;619.0;4884.2;;
PC;3.5611222;2.736;5240.0;12.6024;340.982;1197.0;5260.0;;1.76
PC;8.9641788;1.636;3510.0;11.2056;56.781;764.0;6956.0;4.12;1.77
PC;5.1609259;4.411;4600.0;10.5964;1325.48;1680.0;7102.0;4.23;1.6
PC;4.3066915;2.149;7630.0;11.6239;313.657;1172.0;6618.0;4.4;1.23
PC;2.7652293;1.262;2390.0;3.48557;33.0144;667.0;3830.0;4.62;0.64
PC;2.3908076;3.28;6010.0;14.4175;3793.38;2186.0;7228.0;4.15;1.77
KP;2.8106013;2.2499254;10912.6752583;15.9952263;1467.9572554;1578.6945221;6304.0;4.35913;1.34004
PC;7.6650157;5.834;7190.0;14.8051;516.192;1327.0;6085.0;4.04;1.68
PC;16.0462248;2.492;7300.0;10.789;14.0395;539.0;5295.9;4.22;1.23
FP;4.1934945;1.873;2710.0;9.49438;137.464;953.0;5541.0;4.01;1.63
PC;4.9142901;4.595;5270.0;12.5243;2462.94;1962.0;8065.0;4.27;1.7
PC;2.4118274;1.722;9250.0;19.2999;2090.41;1883.0;8765.0;4.21;1.92
PC;11.1378464;1.622;5350.0;13.1836;18.3455;576.0;5809.0;;1.56
PC;11.9768241;3.662;6760.0;8.81618;84.7541;845.0;6059.0;4.41;1.09
PC;3.3405202;2.693;3150.0;;361.948;1215.0;5108.1;;
PC;19.7112002;5.452;4150.0;9.99929;104.142;889.0;6636.0;4.18;1.59
PC;11.6484665;5.8782939;6183.9678461;16.0778778;243.8397642;1007.8499578;6496.0;4.64;1.99518
KP;3.3326812;3.125;17008.0;14.4797;521.877;1331.0;5645.0;4.37683;1.11
PC;5.506691;1.911388;16086.399083;14.6366494;204.5601687;964.5506052;5277.0;4.38;1.01161
PC;4.4573401;3.75;7447.0;13.5074;1527.79;1741.0;7514.0;4.3;1.54
PC;7.4105517;1.856;10640.0;18.0468;111.176;904.0;5546.0;4.53;0.89
PC;6.5430693;2.585;3820.0;4.75554;53.4345;753.0;4689.0;4.55;0.76
CP;10.5988743;1.638;12920.0;12.6054;18.1082;574.0;5809.9;4.42;1.04
PC;3.3362143;2.121;2130.0;;;;;;
KP;4.1197036;4.547;2690.0;9.06392;1047.58;1584.0;5848.8;3.96;1.79
PC;4.7738904;3.304;9170.0;13.3725;597.141;1377.0;6681.0;4.33;1.35
PC;6.5329169;3.342;2860.0;7.59526;221.525;1074.0;5698.0;4.15;1.39
PC;3.6470909;2.383;9420.0;16.5056;369.697;1221.0;6050.0;4.09;1.58
KP;3.1220166;3.5718864;6304.9170255;14.3229397;2108.4361588;1728.2631239;6280.0;4.08133;1.72958
PC;2.5245706;3.741;4820.0;13.3195;3197.52;2094.0;6687.0;4.15;1.66
PC;3.4975869;1.734;4500.0;13.5654;1161.69;;6987.0;;1.69
PC;7.5492321;5.259;6530.0;;251.146;1109.0;5295.2;;
PC;12.9175271;4.46;4615.0;9.95556;69.9889;805.0;5501.0;4.17;1.34
PC;3.1467665;3.359;5630.0;;3523.36;2146.0;8232.0;;
PC;3.9511085;3.436472;13125.9567011;15.9780798;833.9339122;1370.5745345;5933.0;4.19;1.37614
PC;6.809144;6.35;1990.0;10.1542;1033.51;1579.0;6464.0;3.87;2.2
PC;0.8166936;1.234;2890.0;10.8868;2102.63;1886.0;5951.0;3.89;1.97
PC;2.7792649;3.764;3610.0;12.48;4287.92;2254.0;7544.0;4.05;2.08
PC;2.5547255;2.953;5580.0;13.5829;2108.75;1887.0;4956.0;;0.99
PC;5.944441;2.3016013;2791.4272138;4.4955906;56.0528481;697.8613892;4383.0;4.56546;0.811865
PC;6.7789159;4.138;2640.0;5.88108;310.079;1169.0;5804.0;4.33;1.16
PC;6.7635161;3.079;5690.0;;74.7856;819.0;4847.4;;
PC;3.9417247;5.762;2770.0;11.7599;1541.06;1745.0;4900.9;;2.3
PC;5.3861006;4.62;6440.0;;477.988;1302.0;5623.3;;
FP;2.8013515;5.405;4590.0;12.9252;28108.4;3607.0;7518.0;4.23;1.67
PC;17.4219809;4.0812901;11750.8364848;16.1019557;99.2524992;805.0171124;6282.0;;1.36695
PC;4.7750178;3.64;9470.0;15.088;917.418;1533.0;7121.0;4.27;1.53
PC;5.0414219;6.675;2340.0;11.6667;1527.97;1741.0;5838.0;3.66;2.5
PC;2.913692;2.665;20130.0;13.5499;586.602;1371.0;5816.0;4.49;0.97
PC;9.1717558;3.54;5240.0;7.49243;328.919;1186.0;7513.5;;1.08
PC;1.7018818;1.551;570.0;1.96356;400.827;1246.0;4985.0;4.67;0.8
PC;25.8663869;4.0838781;2612.8827406;6.7555369;40.4612445;643.2496503;5418.7;;1.17513
PC;3.5569996;1.985;18990.0;10.8822;68.3964;801.0;4440.0;4.49;0.78
PC;7.9248476;4.022;3330.0;7.01304;283.041;1142.0;6274.0;4.35;1.22
PC;8.0176705;2.714;12290.0;8.9733;26.1122;629.0;4353.0;;0.78
PC;4.075051;1.176;9210.0;9.4389;77.2131;825.0;5674.0;4.56;0.87
PC;1.6500255;2.937;14270.0;18.0511;9993.06;2785.0;6449.0;4.44;1.15
FP;1.819376;2.97;5240.0;11.1303;12022.3;2917.0;7567.0;4.31;1.53
PC;4.1400273;3.936;4520.0;12.7772;1271.14;1663.0;6639.0;4.05;1.85
PC;0.4722347;1.074;3610.0;7.34189;4192.02;2241.0;5827.0;4.37;1.1
PC;1.7819156;2.748;12020.0;17.5347;3451.71;2135.0;6955.0;4.22;1.58
KP;1.2749246;2.783;18699.0;22.0328;6216.41;2473.0;6459.0;4.24006;1.52
PC;3.9358604;4.341;4510.0;12.0264;2417.15;1953.0;6975.0;4.11;1.8
PC;4.1042587;4.642;2790.0;10.2079;1000.26;1566.0;5823.0;3.89;1.92
PC;0.6534841;0.988;1970.0;6.94706;5084.28;2352.0;7540.0;4.31;1.53
PC;2.9590176;2.832;12520.0;15.6559;1209.71;1643.0;6808.0;4.31;1.4
PC;6.6819653;4.357;9100.0;14.6987;2766.53;2020.0;10126.0;4.49;1.51
PC;3.1409607;1.284;10670.0;9.6232;77.0719;825.0;4924.0;4.5;0.83
PC;5.1087099;1.011;16220.0;12.7621;28.5078;643.0;5770.0;4.52;0.93
PC;4.6622996;3.382;3810.0;15.6435;778.408;1471.0;6870.0;3.82;2.48
PC;748.8277169;5.812;2167.0;21.1132;0.530165;237.0;6713.0;3.94;2.11
PC;4.6011828;3.476;11320.0;13.7898;545.801;1346.0;6183.0;4.21;1.4
APC;2.767691;1.876437;22690.263354;28.980984;2360.1000393;1777.6749499;6717.03;4.2;1.54739
PC;4.0557174;1.615;4240.0;16.4885;481.002;1304.0;6664.3;3.81;2.2
PC;7.4793374;3.5371419;17147.3051175;13.4499302;111.2246815;828.266397;5078.0;4.39;0.969314
PC;2.074205;2.806;8150.0;;4122.6;2232.0;6987.0;;
PC;2.365766;4.298;5750.0;;661.313;1412.0;4057.4;;
FP;1.1167145;1.817;12810.0;20.4041;7730.28;2612.0;6611.0;4.41;1.22
PC;7.0857491;5.047;2227.0;9.46717;384.263;1233.0;5353.0;4.29;1.98
PC;7.3136902;5.53;1480.0;10.3927;425.471;1265.0;5654.0;3.58;2.68
PC;0.5979368;1.018;3760.0;10.3319;2472.04;1964.0;5812.0;4.18;1.38
PC;2.2355936;3.8169843;11467.2654828;19.1583617;3937.2018929;2020.3037543;6731.0;4.11;1.74519
PC;3.0773658;3.579;5140.0;13.6438;2446.41;1959.0;7277.0;4.17;1.75
FP;2.974175;3.031634;11707.257241;3.756355;13.8678401;492.1777269;3333.0;4.94824;0.302
PC;4.8338813;3.9585267;15572.8655746;16.2870392;784.0336903;1349.5949074;6859.0;4.4;1.2713701
PC;7.9674915;3.374;2920.0;;84.3794;844.0;5058.2;;
PC;2.6492703;2.42;10560.0;12.9788;560.52;1355.0;5743.0;4.25;1.25
PC;7.9486299;1.29;6340.0;9.54103;34.816;676.0;5742.0;4.51;0.93
PC;10.6006859;3.663;16260.0;;107.932;897.0;6303.2;;
PC;4.4834145;2.363;4810.0;;;;;;
PC;3.027103;3.964;6250.0;10.9691;1882.44;1835.0;6275.0;4.24;1.39
PC;7.7023687;2.321;27310.0;14.6181;44.8696;721.0;5333.0;4.55;0.85
PC;4.7190303;1.538;6800.0;17.051;292.335;1151.0;6389.0;4.07;1.73
PC;3.6305988;2.303;570.0;5.32844;2058.82;1876.0;5156.0;4.14;1.31
APC;0.2750478;0.5251393;703.0554225;4.0587998;34263.9733582;3469.9976486;6218.0;4.26662;1.3227299
PC;16.1565078;1.814;13030.0;;7.84717;466.0;5215.0;;
PC;0.2097217;0.25;1250.0;11.9597;6373.11;2489.0;6046.0;4.42;1.08
PC;2.5665666;3.177;9060.0;15.79;1270.4;1663.0;6020.0;4.09;1.57
PC;5.7527363;5.075;12970.0;;795.35;1479.0;5951.0;;
PC;3.6748618;4.042;2990.0;;1164.16;1627.0;6084.3;;
FP;3.5678072;2.968;17670.0;34.7616;4074.35;2225.0;7819.0;4.24;1.71
PC;6.5946181;2.884;9920.0;22.1605;277.451;1137.0;6345.0;3.89;2.12
CP;4.2889696;2.517;5850.0;20.7112;646.761;1404.0;6736.9;3.76;2.61
PC;2.3696548;1.8925768;46129.4275972;21.171114;119.5549647;843.3573872;3986.0;4.57;0.697237
PC;3.429078;1.795;13770.0;21.1656;185.229;1027.0;5654.0;3.91;1.85
APC;8.5334865;2.369;1756.0;4.14687;130.53;941.0;5997.0;4.45722;0.97
PC;5.6386197;2.621;5940.0;13.3798;120.336;922.0;5373.0;4.02;1.56
PC;0.7702101;0.857;29130.0;13.5452;120.256;922.0;3601.0;4.58;0.68
PC;4.8807474;3.148;11440.0;18.7724;424.843;1264.0;6356.0;4.08;1.7
PC;3.1062522;4.824;3680.0;12.6882;1415.95;1708.0;5369.0;3.75;2.13
CP;21.4921464;4.199;5960.0;9.09747;22.7774;608.0;5520.0;4.34;1.11
PC;8.7802662;2.45;2140.0;8.87975;87.107;851.0;6124.0;3.95;1.88
PC;4.8131406;4.932;5030.0;15.2753;1074.75;1595.0;6287.0;3.88;2.1
PC;13.3178839;4.344;3920.0;;261.545;1120.0;7295.5;;
PC;9.7800223;4.245;4340.0;9.06075;187.783;1031.0;6113.0;4.25;1.33
PC;5.5846356;5.066;2220.0;9.33343;624.784;1392.0;5698.0;3.84;1.99
CP;0.5481573;0.9424668;226.8573536;1.3591774;1463.1155872;1577.3911825;4590.0;4.50961;0.751825
PC;5.5422295;2.556;14910.0;14.7328;271.918;;5483.0;;1.02
PC;15.3392841;2.933;12910.0;11.7705;26.88;;5483.0;;1.02
PC;5.069043;4.185;8170.0;13.2155;939.466;1542.0;6763.0;4.24;1.51
PC;3.7318818;3.231;10850.0;13.3208;653.055;1408.0;6129.0;4.32;1.23
PC;4.4540914;1.16;9790.0;12.2601;70.3253;806.0;6188.0;4.41;1.13
PC;5.7626113;4.004;8710.0;10.0697;692.871;1429.0;5470.0;4.45;0.97
CP;6.3084728;2.871;3690.0;6.00429;174.188;1012.0;5840.0;4.48;0.97
PC;4.254955;4.228;2370.0;14.4712;5255.5;2372.0;8653.0;3.85;2.88
CP;2.5432595;1.12;21300.0;10.6224;23.828;615.0;3757.0;4.61;0.66
PC;2.7702532;3.748;10790.0;10.2658;840.782;1500.0;5183.0;4.43;0.94
PC;8.1755735;7.683;2870.0;17.9327;4574.7;2291.0;9169.0;3.73;3.44
KP;1.7100122;1.79;12680.0;17.2191;826.113;1493.0;5720.0;4.16816;1.51
PC;6.7107895;1.377;29370.0;12.843;6.07437;437.0;3980.0;4.57;0.7
PC;2.6060495;1.6531467;7607.398609;6.7707607;205.1810486;965.2816733;4471.0;4.49;0.78826
PC;4.18438;2.146;3750.0;14.8687;2440.51;1958.0;10708.0;4.36;1.82
PC;8.989491;1.43;2890.0;13.4707;40.9859;704.0;6620.0;3.89;2.21
PC;3.4507193;3.498;2270.0;8.16973;830.757;1495.0;5712.0;3.99;1.7
PC;2.4533968;3.425;8790.0;16.1215;2024.13;1868.0;6333.0;4.07;1.7
FP;1.2833689;2.592;20090.0;23.5753;5124.73;2357.0;5442.0;4.4;1.01
PC;3.3677179;5.049;3070.0;12.6215;1495.44;1732.0;5575.2;3.71;2.3
PC;6.5859565;1.553;1570.0;5.98453;111.468;905.0;6353.0;4.24;1.41
PC;1.090295;1.895;5240.0;8.96609;3593.4;2156.0;5479.0;4.31;1.14
APC;2.9412694;1.6223259;2421.3696753;8.8335566;990.2921795;1430.7395644;5642.0;4.16735;1.21356
PC;5.3450209;5.64;3650.0;11.8547;1370.06;1694.0;6279.0;3.91;2.04
PC;12.975062;6.124;6210.0;11.8674;266.841;1125.0;6480.9;4.2;1.5
PC;2.244541;2.1;17150.0;13.6382;465.777;1294.0;5455.0;4.39;1.03
PC;2.2749988;0.632;68800.0;17.0496;4.17143;398.0;3199.0;4.9;0.32
PC;14.7765802;4.996;4630.0;10.2309;119.223;920.0;6247.0;4.19;1.46
PC;2.8846592;2.783;12880.0;16.5935;2563.35;1982.0;8219.0;4.44;1.42
PC;3.2813635;3.203;4740.0;10.9441;1226.1;;6622.0;;1.54
CP;10.2436729;2.999;9410.0;11.2818;190.912;1035.0;5845.9;4.5;0.96
PC;3.9353218;3.169;8020.0;20.2069;575.011;1364.0;5806.0;3.78;2.17
PC;3.8861815;2.565;5880.0;10.8516;1616.52;1766.0;8615.0;4.49;1.39
CP;3.6773543;1.441;3949.0;11.426;786.44;1475.0;7887.0;4.28126;1.68
PC;4.4299239;4.671;5280.0;;;;;;
PC;4.5314275;6.41;6062.0;;242.998;1099.0;3605.0;;
PC;6.032661;4.689;6850.0;;255.942;1114.0;5049.5;;
PC;5.4695364;1.274;1600.0;1.39203;6.09736;437.0;3465.0;4.86;0.36
PC;8.7042937;2.726;2130.0;3.59413;52.2984;749.0;5160.9;4.61;0.77
PC;5.8009082;3.175;5130.0;8.06972;171.882;1008.0;5406.0;4.37;1.05
PC;17.7481897;2.516;5210.0;11.5797;11.794;516.0;5393.0;4.06;1.51
PC;4.1245473;3.4302475;15857.5159207;17.7780627;897.2680177;1395.887109;6433.0;4.3;1.3291301
PC;0.9990876;1.27;4640.0;16.981;9983.53;;9391.0;4.05;2.41
PC;2.1967461;3.749;3670.0;11.6242;2106.93;1887.0;5709.0;3.94;1.8
FP;1.6773063;2.352;3910.0;29.2836;15535.1;3110.0;6915.0;4.17618;2.56
PC;3.3808424;3.135;4420.0;15.6348;1136.54;1617.0;6445.0;3.97;1.96
PC;0.733892;0.9663799;41803.8414084;12.8031517;162.6122005;910.7685622;3423.0;4.79;0.438708
PC;5.6316098;5.877;940.0;6.99657;989.195;1562.0;5784.0;3.72;2.32
PC;3.8027513;3.148;26100.0;14.5097;245.058;1102.0;5061.0;4.5;0.86
PC;5.5556615;4.494587;3308.3022418;13.1283718;1246.9026373;1515.5765796;5964.0;3.83;2.09656
PC;3.4792084;3.545;8320.0;14.4016;940.992;1542.0;6052.0;4.1;1.57
PC;11.1838046;5.302;3740.0;;;;;;
PC;7.3142625;3.367;18810.0;12.5859;69.2385;803.0;4881.0;4.47;0.86
APC;1.3583233;1.463;6790.0;13.5621;812.252;1487.0;5604.0;4.05;1.56
PC;2.9204289;2.679;10330.0;12.9535;470.192;1297.0;5508.0;4.36;1.08
KP;3.3294649;4.0123108;10603.9863905;16.0269619;1612.761812;1616.2640286;6003.0;4.16979;1.52238
PC;2.3064574;2.071;5650.0;13.5732;1020.03;1574.0;6692.0;4.25;1.48
PC;3.5980715;2.842;15550.0;14.8005;180.551;1021.0;4708.0;4.21;1.13
PC;4.0668104;2.988;19690.0;15.0245;286.231;1145.0;5496.0;4.36;1.07
PC;9.8830331;3.432;15630.0;10.3147;29.7162;650.0;4456.0;4.46;0.82
PC;4.2100055;2.653;7990.0;13.6161;427.599;1266.0;6160.0;4.2;1.42
FP;2.0915616;3.634;2560.0;14.2961;10148.1;2796.0;5551.0;4.01;1.62
PC;7.6686232;4.794;2000.0;8.82795;480.358;1304.0;6066.0;3.91;1.96
PC;1.1437772;1.501;1770.0;12.9975;548.925;1348.0;4520.0;;2.85
PC;23.7123919;5.841;6160.0;12.8901;181.582;;6130.0;;1.29
PC;8.7876771;2.935;20650.0;11.5115;30.7909;656.0;4676.0;4.54;0.77
FP;2.774207;2.393565;693.389889;2.582442;444.231028;1170.9058394;5280.0;4.44454;0.945062
PC;1.2695326;2.229;13410.0;14.8016;17833.5;3219.0;9561.0;4.68;1.18
PC;3.3645349;3.14;7010.0;11.8831;978.355;1558.0;6443.0;4.3;1.34
PC;6.2244575;5.174;1570.0;8.34496;639.699;1401.0;5692.8;3.81;2.08
PC;3.613799;3.323;9490.0;15.4064;1276.89;1665.0;6955.0;4.25;1.54
